EmployerSlug,Country,State,City,RegionLabel,LocationName,LocationType,Onsite,Hybrid,Remote,TotalPostings,SourceKind,SourceUrl,SourceRetrievedOn,IsFeatured,Notes
leidos,US,VA,Virginia Beach,,Leidos Virginia Beach,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,VA,Portsmouth,,Leidos Portsmouth,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,VA,Suffolk,,Leidos Suffolk,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,VA,Warrenton,,Leidos Warrenton,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,VA,Yorktown,,Leidos Yorktown,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,WA,Lynnwood,,Leidos Lynnwood,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,WA,Silverdale,,Leidos Silverdale,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,WA,Seattle,,Leidos Seattle,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,WA,Des Moines,,Leidos Des Moines,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,WA,Keyport,,Leidos Keyport,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,WA,Tacoma,,Leidos Tacoma,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,WA,Spokane,,Leidos Spokane,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,WA,Vancouver,,Leidos Vancouver,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,WA,Auburn,,Leidos Auburn,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,WA,Poulsbo,,Leidos Poulsbo,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,WA,Spokane Valley,,Leidos Spokane Valley,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,WV,Clarksburg,,Leidos Clarksburg,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,WV,Morgantown,,Leidos Morgantown,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,WV,Buckhannon,,Leidos Buckhannon,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,WV,Charleston,,Leidos Charleston,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,WV,Huntington,,Leidos Huntington,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,WV,Parkersburg,,Leidos Parkersburg,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,WI,Madison,,Leidos Madison,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,WY,Cheyenne,,Leidos Cheyenne,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,GU,Santa Rita,,Leidos Santa Rita,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,GU,Nimitz Hill,,Leidos Nimitz Hill,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,GU,Dededo,,Leidos Dededo,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,GU,Yigo,,Leidos Yigo,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
